Accession	Tax_ID	Submission_Date	Number_Contigs	Contig_N50	Contig_N90	Assembly_Size	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type
GCA_043381225.1	2020318	2024-10-18	2061	2095577	263673	1131005130	Anthochaera phrygia	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCA_043388435.1	258530	2024-10-21	23371	120487	27267	1184777218	Accipiter gularis	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_043658175.1	81621	2024-10-23	601721	12156	576	1184729490	Vireo flavifrons	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_043658195.1	345734	2024-10-23	747912	8253	399	1257131711	Sasia africana	Sarcopterygii	Aves	Neognathae			Piciformes	missing
GCA_043658215.1	34949	2024-10-23	568321	15229	439	1167351431	Vireo philadelphicus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_043658255.1	768464	2024-10-23	801995	6652	343	1208024246	Vireo crassirostris	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_043660495.1	9066	2024-10-23	2366706	487	247	1105657883	Syrmaticus reevesii	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	missing
GCA_043774175.1	371924	2024-10-24	494	13046376	1397001	1076460160	Selasphorus sasin	Sarcopterygii	Aves	Neognathae			Apodiformes	PacBio HiFi
GCA_043789995.1	985688	2024-10-24	1359	26317920	1509731	1349314026	Charadrius nivosus	Sarcopterygii	Aves	Neognathae			Charadriiformes	PacBio HiFi
GCA_043882375.1	1233216	2024-10-25	40113	146113	28414	995374830	Lyrurus tetrix	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	missing
GCA_044007635.1	36268	2024-10-28	143030	36759	5520	1071310005	Paradisaea raggiana	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_044474985.1	349400	2024-11-05	1619295	2277	259	1333893752	Megascops trichopsis	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_044758155.1	56268	2024-11-10	421706	4415	1350	1129764755	Bubo virginianus	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_044758235.1	1740169	2024-11-10	875805	10709	293	1377586424	Megascops ingens	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_044758255.1	714938	2024-11-10	472801	12762	1919	1253204287	Megascops albogularis	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCA_044758585.1	543285	2024-11-10	507602	10899	654	1154969949	Cyanomitra olivacea	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_900205225.1	1187130	2017-09-28	2206648	767	219	975657901	Saxicola maurus maurus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_901699155.2	177155	2021-05-17	1251	3730413	478082	1174936278	Streptopelia turtur	Sarcopterygii	Aves	Neognathae			Columbiformes	PacBio CLR
GCA_902168055.1	176015	2019-11-14	18638	180065	41469	1133976780	Aratinga solstitialis	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_902810485.1	88112	2020-03-13	38371	71455	15876	999899717	Alauda arvensis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_903797595.2	37610	2021-05-03	2109	5585877	284086	1086450774	Erithacus rubecula	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio CLR
GCA_907165065.1	111811	2021-05-17	274	30622946	4371865	1177765377	Caprimulgus europaeus	Sarcopterygii	Aves	Neognathae			Caprimulgiformes	PacBio CLR
GCA_910950805.1	126889	2021-08-16	1081	12742779	426011	1074866097	Acrocephalus scirpaceus scirpaceus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_917880015.2	467030	2022-01-30	264	46382249	5851391	1161924353	Ara rubrogenys	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_929443795.2	8957	2022-10-27	638	17712854	2011408	1397993542	Accipiter gentilis	Sarcopterygii	Aves	Neognathae			Accipitriformes	PacBio HiFi
GCA_947846985.1	28701	2023-02-03	758	16421795	2864112	1214852633	Fratercula arctica	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_949628215.1	126867	2023-04-08	575	11420000	2100000	1279090533	Phalacrocorax aristotelis	Sarcopterygii	Aves	Neognathae			Suliformes	PacBio HiFi
GCA_951394365.1	100830	2023-06-15	1291	1909808	508090	1012989429	Tetrao urogallus	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	PacBio HiFi
GCA_951411735.1	76058	2023-06-27	740	7862886	1097000	1205369005	Somateria mollissima	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	PacBio HiFi
GCA_963082525.1	187126	2023-08-09	652	4840756	1128424	1183170150	Nesoenas mayeri	Sarcopterygii	Aves	Neognathae			Columbiformes	PacBio HiFi
GCA_963210335.1	148596	2023-08-19	723	4755657	1120568	1279196244	Falco punctatus	Sarcopterygii	Aves	Neognathae			Falconiformes	PacBio HiFi
GCA_963264785.1	232653	2023-08-20	530	5922112	1474281	1203760487	Psittacula echo	Sarcopterygii	Aves	Neognathae			Psittaciformes	PacBio HiFi
GCA_963513975.1	37598	2023-09-28	1033	3733973	774182	1209129161	Fringilla coelebs	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCA_963932225.1	8915	2024-02-07	1904	3570916	421206	1324179125	Larus fuscus	Sarcopterygii	Aves	Neognathae			Charadriiformes	PacBio HiFi
GCA_963989345.1	197941	2024-03-14	816	3738964	1094110	1205995423	Clangula hyemalis	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	PacBio HiFi
GCA_964034855.1	132585	2024-04-27	1852	2049950	362205	1287110319	Anser brachyrhynchus	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	PacBio HiFi
GCA_964035555.1	30387	2024-04-29	855	3347974	788558	1166835822	Netta rufina	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	PacBio HiFi
GCA_964059595.1	107022	2024-06-06	992	4272793	1007342	1190848172	Bucephala clangula	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	PacBio HiFi
GCA_964106855.1	40816	2024-06-06	1347	3365458	705019	1352163954	Grus grus	Sarcopterygii	Aves	Neognathae			Gruiformes	PacBio HiFi
GCA_964106895.1	31919	2024-06-06	2604	2605715	274390	1348719333	Numenius arquata	Sarcopterygii	Aves	Neognathae			Charadriiformes	PacBio HiFi
GCA_964188355.1	30397	2024-06-21	1015	4249591	985953	1303606721	Buteo buteo	Sarcopterygii	Aves	Neognathae			Accipitriformes	PacBio HiFi
GCA_964196065.2	1323832	2024-07-23	759	4109000	1127778	1211374509	Calonectris borealis	Sarcopterygii	Aves	Neognathae			Procellariiformes	PacBio HiFi
GCA_964199755.1	119627	2024-07-14	1118	4216312	901152	1405481498	Larus michahellis	Sarcopterygii	Aves	Neognathae			Charadriiformes	PacBio HiFi
GCA_964211835.1	8843	2024-07-31	1749	2674135	467728	1313269045	Anser anser	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	PacBio HiFi
GCA_964237585.1	9123	2024-08-31	1421	3673000	615402	1282290933	Gallinula chloropus	Sarcopterygii	Aves	Neognathae			Gruiformes	PacBio HiFi
GCA_964273445.1	177147	2024-10-04	3147	2425281	267000	1290818408	Streptopelia decaocto	Sarcopterygii	Aves	Neognathae			Columbiformes	PacBio HiFi
GCA_964289735.1	37045	2024-10-28	1926	2122569	386238	1320773943	Phaethon aethereus	Sarcopterygii	Aves	Neognathae			Phaethontiformes	PacBio HiFi
GCF_000146605.3	9103	2019-10-21	250220	27076	1635	1080180254	Meleagris gallopavo	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	missing
GCF_000247815.1	59894	2013-06-27	32831	351202	71632	1102323882	Ficedula albicollis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_000277835.1	48883	2012-07-25	95828	30521	6592	1041286029	Geospiza fortis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_000331425.1	181119	2013-01-11	27052	165265	36811	1030030436	Pseudopodoces humilis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_000385455.1	44394	2013-04-30	47478	104087	11672	1006293510	Zonotrichia albicollis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_000687185.1	188379	2014-05-09	100662	29019	6884	1157806531	Egretta garzetta	Sarcopterygii	Aves	Neognathae			Pelecaniformes	missing
GCF_000687285.1	97097	2014-05-08	132071	22941	5315	1147080466	Phaethon lepturus	Sarcopterygii	Aves	Neognathae			Phaethontiformes	missing
GCF_000687375.1	36300	2014-05-09	121562	21679	5750	1156708760	Pelecanus crispus	Sarcopterygii	Aves	Neognathae			Pelecaniformes	missing
GCF_000690535.1	54380	2014-05-12	112704	24645	6290	1127945763	Cariama cristata	Sarcopterygii	Aves	Neognathae			Cariamiformes	missing
GCF_000690775.1	54383	2014-05-13	115170	24402	5743	1083028646	Eurypyga helias	Sarcopterygii	Aves	Neognathae			Eurypygiformes	missing
GCF_000690835.1	30455	2014-05-13	112214	25926	6520	1135628672	Fulmarus glacialis	Sarcopterygii	Aves	Neognathae			Procellariiformes	missing
GCF_000691405.1	8969	2014-05-15	111484	25143	6359	1128456298	Haliaeetus albicilla	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCF_000691785.1	188344	2014-05-23	113170	24735	6179	1133136126	Leptosomus discolor	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCF_000691845.1	57421	2014-05-16	104131	24675	5934	1058508606	Merops nubicus	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCF_000691975.1	85066	2014-06-02	89646	29093	6830	1051781861	Corvus brachyrhynchos	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_000692075.1	30419	2014-05-19	109627	28179	6064	1142165867	Opisthocomus hoazin	Sarcopterygii	Aves	Neognathae			Opisthocomiformes	missing
GCF_000695195.1	187382	2014-06-02	115823	21641	5653	1082961347	Chlamydotis macqueenii	Sarcopterygii	Aves	Neognathae			Otidiformes	missing
GCF_000695765.1	54374	2014-06-02	119122	22740	5509	1083478027	Mesitornis unicolor	Sarcopterygii	Aves	Neognathae			Mesitornithiformes	missing
GCF_000695815.1	57068	2014-05-27	120312	20602	5060	1031098396	Acanthisitta chloris	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_000696875.1	176057	2014-06-05	93561	26546	6959	1049180626	Nestor notabilis	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCF_000699105.1	9238	2014-06-06	114374	22195	6168	1162459924	Pygoscelis adeliae	Sarcopterygii	Aves	Neognathae			Sphenisciformes	missing
GCF_000699145.1	9233	2014-06-06	83173	31730	8632	1182540656	Aptenodytes forsteri	Sarcopterygii	Aves	Neognathae			Sphenisciformes	missing
GCF_000699245.1	240206	2014-06-09	107160	26448	6336	1065718737	Pterocles gutturalis	Sarcopterygii	Aves	Neognathae			Pterocliformes	missing
GCF_000700745.2	279965	2014-06-10	125214	22170	5383	1114480085	Antrostomus carolinensis	Sarcopterygii	Aves	Neognathae			Caprimulgiformes	missing
GCF_000703405.1	57397	2014-06-16	105649	28882	6637	1066296614	Apaloderma vittatum	Sarcopterygii	Aves	Neognathae			Trogoniformes	missing
GCF_000705375.1	94827	2014-08-05	142367	29773	4734	1024813426	Tinamus guttatus	Sarcopterygii	Aves			Palaeognathae	Tinamiformes	missing
GCF_000708025.1	50402	2014-08-05	79162	39278	9311	1185946782	Charadrius vociferus	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCF_000708225.1	128390	2014-06-16	130030	29116	7668	1189447576	Nipponia nippon	Sarcopterygii	Aves	Neognathae			Pelecaniformes	missing
GCF_000709365.1	121530	2014-06-25	134672	22885	5386	1148734661	Tauraco erythrolophus	Sarcopterygii	Aves	Neognathae			Musophagiformes	missing
GCF_000709895.1	100784	2014-06-25	111850	23331	6082	1123527699	Balearica regulorum gibbericeps	Sarcopterygii	Aves	Neognathae			Gruiformes	missing
GCF_000710305.1	175836	2014-06-25	180800	14587	3430	1048779794	Buceros rhinoceros silvestris	Sarcopterygii	Aves	Neognathae			Bucerotiformes	missing
GCF_000737465.1	52644	2014-08-04	31885	105235	26147	1159246344	Haliaeetus leucocephalus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCF_000738735.6	932674	2022-04-01	472	8553235	1601833	1027624828	Corvus cornix cornix	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio CLR
GCF_000747805.2	8897	2014-09-04	84174	30767	7696	1073765470	Chaetura pelagica	Sarcopterygii	Aves	Neognathae			Apodiformes	missing
GCF_001431845.1	198806	2015-11-04	34157	109237	23416	1182953763	Calidris pugnax	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCF_001447265.1	9172	2015-11-20	25753	123681	25040	1012816466	Sturnus vulgaris	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_001522545.3	9157	2019-01-15	26289	132905	22982	1002308590	Parus major	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_001577835.2	93934	2016-03-01	13613	259559	55577	917259253	Coturnix japonica	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	missing
GCF_001604755.1	321398	2016-03-31	27068	112150	25932	1057192781	Lepidothrix coronata	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_001715985.3	328815	2019-07-03	22481	284982	35250	1044816396	Manacus vitellinus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_002078875.1	8996	2017-06-01	18064	198287	44822	1023141721	Numida meleagris	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	missing
GCF_002901205.1	156563	2018-01-26	54094	85699	10930	1098912778	Cyanistes caeruleus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_003031625.1	164674	2018-04-03	47110	82850	12363	1070896368	Empidonax traillii	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_003259725.1	194338	2018-06-21	34182	64091	16603	1144426484	Athene cunicularia	Sarcopterygii	Aves	Neognathae			Strigiformes	missing
GCF_003342845.1	30464	2018-07-26	27566	74712	19483	953680076	Nothoprocta perdicaria	Sarcopterygii	Aves			Palaeognathae	Tinamiformes	missing
GCF_003343035.1	308060	2018-07-26	26306	118304	28109	1210307227	Apteryx rowi	Sarcopterygii	Aves			Palaeognathae	Apterygiformes	missing
GCF_003945595.2	649802	2020-12-01	2526	1657705	321804	1079077281	Pipra filicauda	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_003945725.1	415028	2018-12-14	22595	262501	41210	1087378626	Corapipo altera	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_003957555.1	9244	2019-05-16	588	14522327	1243174	1043590471	Calypte anna	Sarcopterygii	Aves	Neognathae			Apodiformes	PacBio CLR
GCF_003957565.2	59729	2021-05-04	551	8964551	1525821	1052636474	Taeniopygia guttata	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio CLR
GCF_003984885.1	114329	2018-12-28	57469	237029	29205	1131512169	Neopelma chrysocephalum	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_004027225.2	2489341	2020-03-04	462	9454087	2164878	1138053464	Strigops habroptila	Sarcopterygii	Aves	Neognathae			Psittaciformes	PacBio CLR
GCF_004143745.1	9054	2019-02-06	59673	180068	36726	1009579609	Phasianus colchicus	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	missing
GCF_005870125.1	40157	2019-06-05	39877	75189	15087	1029009566	Lonchura striata	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_009650955.1	1196302	2019-11-14	394	11524098	2427983	1083863899	Corvus moneduloides	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio CLR
GCF_009769625.2	8869	2021-03-31	622	8308965	1167164	1124263917	Cygnus olor	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	PacBio CLR
GCF_009819655.1	48155	2019-12-31	603	7345957	1266452	1054879170	Sylvia atricapilla	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio CLR
GCF_009819795.1	219594	2019-12-31	268	17816505	4225905	1117587328	Aythya fuligula	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	PacBio CLR
GCF_009819885.2	91951	2020-12-22	589	4908935	1547592	1118712835	Catharus ustulatus	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio CLR
GCF_009829145.1	296741	2020-01-03	299	18496167	3681383	1086328087	Chiroxiphia lanceolata	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio CLR
GCF_011077185.1	8884	2020-03-10	28026	128592	23812	1116231236	Oxyura jamaicensis	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCF_012275295.1	13146	2020-04-13	1148	16636420	1476206	1168381322	Melopsittacus undulatus	Sarcopterygii	Aves	Neognathae			Psittaciformes	PacBio CLR
GCF_012460135.2	84834	2022-10-11	692	13273966	1433041	1087173343	Molothrus ater	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_013368605.1	48427	2020-06-23	433	23231768	5069166	1250254334	Nyctibius grandis	Sarcopterygii	Aves	Neognathae			Caprimulgiformes	PacBio CLR
GCF_013377495.2	8868	2022-08-03	698	28995010	4903282	1124168768	Cygnus atratus	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	PacBio CLR
GCF_014805655.1	9160	2020-09-30	23740	760552	144645	1038077379	Passer montanus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_014839835.1	118200	2020-10-02	367	19150283	3662357	1183936564	Dryobates pubescens	Sarcopterygii	Aves	Neognathae			Piciformes	PacBio CLR
GCF_015220075.1	120794	2020-11-03	768	15323486	931494	1190501682	Falco rusticolus	Sarcopterygii	Aves	Neognathae			Falconiformes	PacBio CLR
GCF_015220805.1	488313	2020-11-03	559	16792259	2442898	1266326211	Pogoniulus pusillus	Sarcopterygii	Aves	Neognathae			Piciformes	PacBio CLR
GCF_015227805.2	43150	2021-11-30	1719	2794774	410547	1080421139	Hirundo rustica	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio CLR
GCF_015476345.1	8839	2020-11-23	1661	5679408	528888	1184302851	Anas platyrhynchos	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	PacBio CLR
GCF_015832195.1	1094192	2020-12-08	1525	8515530	551183	1071767228	Motacilla alba alba	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_016699485.2	9031	2021-01-19	677	18834961	2576407	1049948333	Gallus gallus	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	PacBio CLR
GCF_017590055.1	356909	2021-03-26	16445	664597	146294	1031763293	Onychostruthus taczanowskii	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_017590135.1	221976	2021-03-26	29579	519674	97773	1043872756	Pyrgilauda ruficollis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_017639235.1	68294	2021-03-30	12022	211131	47382	1046255066	Corvus kubaryi	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_017639655.2	148594	2021-03-30	589	13754753	2886939	1211642374	Falco naumanni	Sarcopterygii	Aves	Neognathae			Falconiformes	PacBio CLR
GCF_017976375.1	55661	2021-04-15	446	20797936	4165766	1175214260	Cuculus canorus	Sarcopterygii	Aves	Neognathae			Cuculiformes	PacBio CLR
GCF_018139145.2	33616	2022-09-01	1174	17075888	1090926	1239932578	Gymnogyps californianus	Sarcopterygii	Aves	Neognathae			Accipitriformes	PacBio CLR
GCF_018691265.1	56313	2021-06-03	329	17955177	4024913	1198448565	Tyto alba	Sarcopterygii	Aves	Neognathae			Strigiformes	PacBio CLR
GCF_019232065.1	9002	2021-07-15	11396	177390	45507	973669787	Centrocercus urophasianus	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	missing
GCF_019238085.1	30410	2021-07-15	17844	214153	46907	991871408	Lagopus leucura	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	missing
GCF_020740725.1	134902	2021-11-04	482	23064755	2484873	1149798152	Corvus hawaiiensis	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_020740795.1	8895	2021-11-04	366	25561769	4539366	1098630732	Apus apus	Sarcopterygii	Aves	Neognathae			Apodiformes	PacBio CLR
GCF_020745825.1	39638	2023-03-15	516	22833505	2253914	1188495579	Agelaius phoeniceus	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio RSII
GCF_021018805.1	208062	2024-01-26	916	7918915	965621	1119872063	Prinia subflava	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_022539315.1	9135	2022-08-25	1740	12206373	785412	1049825877	Serinus canaria	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_022539395.1	478635	2022-03-10	1873	12993567	1368921	1074257782	Myiozetetes cayanensis	Sarcopterygii	Aves	Neognathae			Passeriformes	Oxford Nanopore
GCF_023343835.1	64668	2022-05-12	375	17905263	2850979	1026699873	Lagopus muta	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	PacBio HiFi
GCF_023634085.1	345164	2022-06-02	541	21245687	1255442	1305423368	Falco cherrug	Sarcopterygii	Aves	Neognathae			Falconiformes	PacBio HiFi
GCF_023634155.1	8954	2022-06-02	357	15744644	2170749	1307584474	Falco peregrinus	Sarcopterygii	Aves	Neognathae			Falconiformes	PacBio HiFi
GCF_023638135.1	345155	2022-06-02	555	24892811	1720170	1283339475	Falco biarmicus	Sarcopterygii	Aves	Neognathae			Falconiformes	PacBio HiFi
GCF_024509145.1	187451	2022-08-03	484	7488902	1660224	1123235835	Vidua macroura	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio RSII
GCF_025592945.1	415023	2022-10-05	643	15991245	2995056	1121284527	Manacus candei	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_026119805.1	109042	2022-11-10	264	19124196	4655076	994346774	Tympanuchus pallidicinctus	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	PacBio RSII
GCF_026170545.1	211600	2022-11-14	4489	1471937	96690	1323396484	Melanerpes formicivorus	Sarcopterygii	Aves	Neognathae			Piciformes	PacBio HiFi
GCF_026419915.1	202280	2022-11-27	664	16799191	1602706	1348795677	Harpia harpyja	Sarcopterygii	Aves	Neognathae			Accipitriformes	PacBio HiFi
GCF_026979565.1	81927	2022-12-21	635	15819291	1185864	1080275046	Vidua chalybeata	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_027477595.1	30427	2022-12-29	480	16787335	2557272	1137025872	Haemorhous mexicanus	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_027579445.1	2857394	2023-01-09	292	12036358	1822036	1180370373	Ammospiza nelsoni	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_027791375.1	1002788	2023-01-13	1452	8710530	707106	1147270488	Indicator indicator	Sarcopterygii	Aves	Neognathae			Piciformes	PacBio CLR
GCF_027887145.1	2857398	2023-01-18	645	8252193	1186437	1238290578	Ammospiza caudacuta	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_028018845.1	44398	2023-01-31	276	10446106	2056409	1160782308	Melospiza georgiana	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_028389875.1	8795	2023-02-06	308	19335416	3425216	1267565101	Rhea pennata	Sarcopterygii	Aves			Palaeognathae	Rheiformes	PacBio HiFi
GCF_028500815.1	75485	2023-02-09	999	15653959	887559	1352834728	Rissa tridactyla	Sarcopterygii	Aves	Neognathae			Charadriiformes	PacBio HiFi
GCF_028551555.1	40204	2023-02-08	627	22266903	1620055	1412182309	Melozone crissalis	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_028554395.1	35540	2023-02-08	8090	3815874	525670	1141458063	Pezoporus wallicus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCF_028769735.1	257770	2023-12-27	4131	14729340	538462	1123969642	Zonotrichia leucophrys gambelii	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_028858705.1	9117	2023-02-24	1192	28324902	2349821	1253161797	Grus americana	Sarcopterygii	Aves	Neognathae			Gruiformes	PacBio CLR
GCF_028858725.1	57412	2023-02-24	352	21931325	2639154	1206634424	Colius striatus	Sarcopterygii	Aves	Neognathae			Coliiformes	PacBio HiFi
GCF_029207755.1	190680	2023-03-14	1694	4583527	503495	1194493261	Chamaea fasciata	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_029582105.1	2939378	2023-04-06	1169	7795761	1273595	1036198595	Oenanthe melanoleuca	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio CLR
GCF_030028575.1	175006	2023-05-17	58923	47227	8684	989335202	Malurus melanocephalus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_030490865.1	48891	2023-07-18	710	8462732	1537067	1250174694	Poecile atricapillus	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_030936135.1	37040	2023-08-30	1434	13765203	948525	1321220370	Gavia stellata	Sarcopterygii	Aves	Neognathae			Gaviiformes	PacBio HiFi
GCF_031753505.1	187417	2023-09-22	1801	12312023	609712	1198157867	Anomalospiza imberbis	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_033783945.1	309878	2023-11-17	1864	4340454	605002	1122587153	Neopsephotus bourkii	Sarcopterygii	Aves	Neognathae			Psittaciformes	Oxford Nanopore
GCF_033815535.1	889875	2023-11-20	993	20284492	1041497	1263767824	Pezoporus flaviventris	Sarcopterygii	Aves	Neognathae			Psittaciformes	PacBio HiFi
GCF_034315485.1	407982	2023-12-12	3593	5079322	910472	1132638025	Pezoporus occidentalis	Sarcopterygii	Aves	Neognathae			Psittaciformes	Oxford Nanopore
GCF_035770615.1	1914991	2024-01-24	652	19453098	1927921	1540166094	Melospiza melodia melodia	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_036013445.1	187106	2024-01-26	923	25101800	1482890	1285814179	Caloenas nicobarica	Sarcopterygii	Aves	Neognathae			Columbiformes	PacBio HiFi
GCF_036013475.1	8932	2024-04-08	1118	14042120	866176	1325519126	Columba livia	Sarcopterygii	Aves	Neognathae			Columbiformes	PacBio HiFi
GCF_036250125.1	415032	2024-01-31	1019	10447158	1278064	1165137347	Pseudopipra pipra	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_036370855.1	8790	2024-02-26	400	24239989	4089372	1468680310	Dromaius novaehollandiae	Sarcopterygii	Aves			Palaeognathae	Casuariiformes	PacBio HiFi
GCF_036417665.1	48849	2024-02-07	538	20590000	2695374	1310090653	Passer domesticus	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_036417845.1	2696672	2024-02-06	578	19797665	2783287	1504362159	Apteryx mantelli	Sarcopterygii	Aves			Palaeognathae	Apterygiformes	PacBio HiFi
GCF_036971685.1	372321	2024-03-06	671	17514312	1462969	1401671881	Patagioenas fasciata	Sarcopterygii	Aves	Neognathae			Columbiformes	PacBio HiFi
GCF_037042795.1	84833	2024-03-07	595	25845000	2587000	1177175143	Molothrus aeneus	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_037157495.1	678569	2024-03-15	553	19972387	2493275	1238793660	Lathamus discolor	Sarcopterygii	Aves	Neognathae			Psittaciformes	PacBio HiFi
GCF_038088225.1	9017	2024-04-12	521	8147501	1382545	1011835181	Cyrtonyx montezumae	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	PacBio HiFi
