Accession	Tax_ID	Submission_Date	Number_Contigs	Contig_N50	Contig_N90	Assembly_Size	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type
GCA_015103035.1	34801	2020-10-29	128519	8168	2679	696909479	Neolamprologus calliurus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015113075.1	2591254	2020-10-29	169418	5093	2036	649185666	Neolamprologus cancellatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015105295.1	34802	2020-10-29	108173	10045	3070	715645448	Neolamprologus caudopunctatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015109035.1	2591255	2020-10-29	121966	8294	2700	690917580	Neolamprologus chitamwebwai	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015104465.1	34803	2020-10-29	129844	7850	2620	697548820	Neolamprologus christyi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015104075.1	2591256	2020-10-29	126881	8405	2629	695012268	Neolamprologus crassus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015103235.1	34804	2020-10-29	107700	10117	3061	710536181	Neolamprologus cylindricus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015052545.1	452213	2020-10-28	109374	9800	3068	709572271	Neolamprologus devosi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015110515.1	449319	2020-10-29	114640	9336	2896	704337036	Neolamprologus falcicula	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015102195.1	272721	2020-10-29	122942	8402	2793	705957876	Neolamprologus fasciatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015108955.1	34805	2020-10-29	100594	11113	3279	718250739	Neolamprologus furcifer	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015108275.1	184147	2020-10-29	108122	10314	3115	716056973	Neolamprologus gracilis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015102335.1	329912	2020-10-29	123700	8563	2843	713550582	Neolamprologus hecqui	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015108395.1	184148	2020-10-29	104507	10620	3149	713231172	Neolamprologus helianthus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015110375.1	3358073	2020-10-29	112557	9784	3064	714775573	Neolamprologus kungweensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015108215.1	40189	2020-10-29	119038	8808	2918	709803655	Neolamprologus leleupi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015111655.1	420108	2020-10-29	132121	7785	2631	702485091	Neolamprologus leloupi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015108155.1	449320	2020-10-29	115285	9440	2946	711414156	Neolamprologus longicaudatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015109375.1	34806	2020-10-29	102373	11003	3260	719766594	Neolamprologus longior	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015108335.1	184149	2020-10-29	123543	8646	2741	703630879	Neolamprologus marunguensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015107355.1	56727	2020-10-29	116984	9055	2882	704412395	Neolamprologus meeli	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015102555.1	272725	2020-10-29	111945	9657	2970	709129380	Neolamprologus modestus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015106975.1	272723	2020-10-29	117537	9226	2861	707435011	Neolamprologus mondabu	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_963576455.2	420107	2024-07-23	336	6446225	1377825	858725707	Neolamprologus multifasciatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	PacBio CLR
GCA_015102955.1	449322	2020-10-29	133803	7541	2560	694122228	Neolamprologus mustax	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015111955.1	309899	2020-10-29	128991	7682	2565	687728424	Neolamprologus niger	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015102355.1	309900	2020-10-29	115184	9382	2905	713428380	Neolamprologus nigriventris	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015102675.1	559352	2020-10-29	125875	7921	2612	684955702	Neolamprologus obscurus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015108255.1	184150	2020-10-29	119384	9033	2844	709744004	Neolamprologus olivaceous	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015108755.1	449323	2020-10-29	118172	9075	2886	712256815	Neolamprologus pectoralis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015112555.1	272718	2020-10-29	133334	7694	2545	696077111	Neolamprologus petricola	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015106535.1	449324	2020-10-29	156507	6194	2215	680196779	Neolamprologus prochilus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015104715.1	184151	2020-10-29	117945	8575	2772	686891194	Neolamprologus pulcher	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015104745.1	184152	2020-10-29	125185	8508	2658	695647734	Neolamprologus savoryi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015102515.1	559353	2020-10-29	154633	6282	2292	686756644	Neolamprologus sexfasciatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015109655.1	2591280	2020-10-29	111868	9858	2947	703673827	Neolamprologus sp. brevis magara AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015111175.1	2591281	2020-10-29	136358	7442	2555	700140262	Neolamprologus sp. caudopunctatus kipili AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015110875.1	2591282	2020-10-29	137755	7434	2484	693254124	Neolamprologus sp. cygnus AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015110915.1	2591283	2020-10-29	127549	8220	2623	697622130	Neolamprologus sp. eseki AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015111635.1	2591284	2020-10-29	142484	6646	2390	675241088	Neolamprologus sp. falcicula mahale AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015111255.1	2591285	2020-10-29	141797	7009	2426	691675321	Neolamprologus sp. furcifer ulwile AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015111615.1	2591286	2020-10-29	131799	7544	2556	687839840	Neolamprologus sp. gracilis tanzania AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015102855.1	2591287	2020-10-29	154481	6398	2226	675845952	Neolamprologus sp. kombe AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015107155.1	2591288	2020-10-29	117995	9151	2794	697123441	Neolamprologus sp. ventralis stripe AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015105335.1	32508	2020-10-29	109219	10025	3015	710595228	Neolamprologus tetracanthus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015112655.1	1492750	2020-10-29	145557	6737	2359	688717517	Neolamprologus timidus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015110075.1	34808	2020-10-29	106649	10380	3095	714458560	Neolamprologus toae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015109125.1	40190	2020-10-29	147598	6685	2381	692908790	Neolamprologus tretocephalus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015108695.1	329914	2020-10-29	101210	10891	3257	719789835	Neolamprologus variostigma	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015109735.1	449327	2020-10-29	107087	10294	3093	710402361	Neolamprologus ventralis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015109215.1	863668	2020-10-29	117600	8895	2797	694664180	Neolamprologus walteri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_900302535.1	47706	2018-03-21	122342	8761	2576	657152184	Neoniphon sammara	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Holocentriformes	missing
GCA_044705665.1	1028178	2024-11-08	1203	4880914	1223332	441240303	Neosalanx brevirostris	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osmeriformes	missing
GCA_030340665.1	240825	2023-06-28	147	13786812	6411491	397288053	Neosalanx taihuensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osmeriformes	PacBio HiFi
GCA_028564935.1	301284	2023-02-09	155070	9743	2520	834122655	Neosilurus hyrtlii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_030014195.1	2943270	2023-05-15	152950	10496	2684	861083057	Neosilurus mollespiculum	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_902685375.1	300306	2019-11-26	213	23089617	2027456	778423237	Neostethus bicornis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	PacBio CLR
GCA_044231645.1	390378	2024-11-04	240	17276639	3428478	471973492	Neosynchiropus ocellatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	PacBio HiFi
GCF_033978795.1	159077	2023-12-01	1645	4791538	597663	1845733741	Nerophis ophidion	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	PacBio HiFi
GCA_027576575.1	591271	2023-01-06	482402	2772	1108	990006527	Netuma bilineata	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_014281875.1	240163	2020-08-25	1212	4420150	216385	627509834	Nibea albiflora	Actinopterygii	Actinopteri	Teleostei	Neopterygii			missing
GCA_023373845.1	396775	2022-05-16	346	9638600	1974238	627570236	Nibea coibor	Actinopterygii	Actinopteri	Teleostei	Neopterygii			PacBio HiFi
GCA_040721615.1	1642194	2024-07-15	346352	2513	552	483117703	Nibea squamosa	Actinopterygii	Actinopteri	Teleostei	Neopterygii			missing
GCA_025447875.1	286640	2022-09-27	499343	2460	1046	943204292	Notarius cookei	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_025212355.1	287704	2022-09-14	1241504	2057	293	1189898756	Notarius kessleri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_025400055.1	591273	2022-09-25	474584	2649	1098	967064048	Notarius lentiginosus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_026167865.1	287711	2022-11-14	442793	3074	1180	998154419	Notarius quadriscutis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCF_027789165.1	105023	2023-01-12	5774	707518	167270	1410473859	Nothobranchius furzeri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	PacBio HiFi
GCA_006942095.1	321403	2019-07-12	125171	16523	3900	1085315390	Nothobranchius kuhntae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_030068235.1	2485738	2023-05-24	102543	13374	3327	700099793	Notoglanidium macrostoma	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_030068355.1	2969110	2023-05-24	268283	9900	819	826177936	Notoglanidium maculatum	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCF_009762535.1	1203425	2019-12-18	1602	3748462	317181	832475644	Notolabrus celidotus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Labriformes	PacBio CLR
GCA_963971535.1	948063	2024-03-07	21096	444000	65457	3424788466	Notolepis coatsorum	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Aulopiformes	PacBio HiFi
GCF_000735185.1	8208	2014-07-29	97821	11483	2950	623325421	Notothenia coriiceps	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_949606895.1	101497	2023-04-08	5100	383412	100983	1042074629	Notothenia rossii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio HiFi
GCA_041723725.1	478987	2024-09-02	1280894	1611	273	997485728	Notropis percobromus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_022414735.1	90669	2022-02-28	206067	9814	1948	829283191	Noturus placidus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_016801125.1	75937	2021-02-02	405104	17942	399	755314402	Novumbra hubbsi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Esociformes	missing
GCA_027574745.1	1198624	2023-01-06	600467	2143	900	921818652	Occidentarius platypogon	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_041950425.1	143615	2024-09-18	114	22715359	7356239	883074838	Ochetobius elongatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCA_034769755.1	714202	2023-12-29	394	12122453	1420416	963250794	Odontamblyopus lacepedii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	Oxford Nanopore
GCA_030686955.1	714203	2023-08-08	196	24516954	3116910	918553899	Odontamblyopus rebecca	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	Oxford Nanopore
GCA_027942865.1	219752	2023-01-24	471	9831534	1348998	945732096	Odontesthes bonariensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	PacBio HiFi
GCA_028565825.1	462334	2023-02-09	130832	8176	2290	660944213	Olivaichthys viedmensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_043774065.1	72053	2024-10-24	3739	2381121	315349	2505844108	Oncorhynchus clarkii henshawi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	PacBio HiFi
GCF_021184085.1	8017	2021-12-15	24241	1451475	64089	2689095651	Oncorhynchus gorbuscha	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	Oxford Nanopore
GCF_023373465.1	8018	2022-05-16	17507	1991246	102308	2556135748	Oncorhynchus keta	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	Oxford Nanopore
GCF_002021735.2	8019	2019-11-04	9718	1047167	106337	2375442236	Oncorhynchus kisutch	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	PacBio RSII
GCF_036934945.1	90313	2024-03-01	21310	2468404	65025	2663207833	Oncorhynchus masou masou	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	Oxford Nanopore
GCF_013265735.2	8022	2020-09-23	1229	15579713	1177001	2335504095	Oncorhynchus mykiss	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	missing
GCF_034236695.1	8023	2024-01-08	15729	2842582	119372	2643888753	Oncorhynchus nerka	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	Oxford Nanopore
GCF_018296145.1	74940	2021-05-07	9999	2808126	171084	2294627461	Oncorhynchus tshawytscha	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	Oxford Nanopore
GCF_012432095.1	369639	2020-04-17	970	10809623	1004441	883243104	Onychostoma macrolepis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Oxford Nanopore
GCA_024372805.1	1652675	2022-07-22	19726	67983	17564	638141782	Oostethus manadensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	missing
GCA_016806645.1	225387	2021-02-03	2224	1538303	134876	645887381	Ophiodon elongatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	Oxford Nanopore
GCA_043658435.1	1174471	2024-10-23	688950	4688	327	962337186	Ophthalmolebias ilheusensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_024529925.1	948067	2022-08-04	1825	1004506	163168	680721730	Ophthalmolycus amberensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio RSII
GCA_015110735.1	152463	2020-10-29	155007	6277	2213	675615794	Ophthalmotilapia boops	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015103535.1	68045	2020-10-29	140592	6680	2390	682091770	Ophthalmotilapia heterodonta	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015103715.1	68046	2020-10-29	135712	7442	2488	690974951	Ophthalmotilapia nasuta	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015110275.1	2591289	2020-10-29	111519	9756	2935	706680969	Ophthalmotilapia sp. paranasuta AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015112615.1	2591290	2020-10-29	131252	7777	2563	695393627	Ophthalmotilapia sp. white cap AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015105175.1	27755	2020-10-29	162560	5802	2093	666804939	Ophthalmotilapia ventralis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_003416845.1	163134	2018-08-22	105394	19560	3952	726289456	Oplegnathus fasciatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	PacBio RSII
GCA_040802735.1	95145	2024-07-22	334	40030226	3650492	2151765361	Opsanus beta	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Batrachoidiformes	PacBio HiFi
GCA_037194245.1	141458	2024-03-18	388	5275600	1271613	840916818	Opsariichthys bidens	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio CLR
GCF_013358895.1	47969	2020-06-19	1027	4182292	475910	1005289338	Oreochromis aureus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Oxford Nanopore
GCA_029532605.1	87886	2023-03-31	11391	176676	35745	892455989	Oreochromis grahami	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Oxford Nanopore
GCA_015111835.1	64543	2020-10-29	136845	7668	2522	703991704	Oreochromis malagarasi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_922035795.1	8127	2023-04-09	85971	29924	4739	969042441	Oreochromis mossambicus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCF_001858045.2	8128	2018-06-29	3011	2923640	321879	1005626549	Oreochromis niloticus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_008269305.1	64544	2019-09-03	221829	11851	1513	764974731	Oreochromis spilurus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015052225.1	8142	2020-10-28	94720	13689	3438	741842110	Oreochromis tanganicae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_026939265.1	1886673	2022-12-16	803	5584306	292936	521689915	Oreonectes daqikongensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_032876305.1	208467	2023-10-20	52692	28026	6327	693833725	Orestias chungarensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_032876255.1	1294747	2023-10-20	49480	29061	6744	690498281	Orestias gloriae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
