Accession	Complete_compleasm	Single_compleasm	Duplicated_compleasm	Fragmented_compleasm	Missing_compleasm	Frameshift_compleasm	Tax_ID	Submission_Date	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type	Submitter
GCA_027575955.1	3032	3022	10	187	135	341	591258	2023-01-06	Nemapteryx nenga	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_041723685.1	499	459	40	1315	1512	128	316163	2024-09-02	Nematalosa erebi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Clupeiformes	Illumina	Iridian Genomes
GCA_031762515.1	3127	3120	7	158	67	210	1387669	2023-09-20	Nematolebias papilliferus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Illumina	Iridian Genomes
GCF_014905685.2	3184	3167	17	113	56	184	451745	2021-03-24	Nematolebias whitei	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Illumina	Michigan State University
GCA_027576835.1	3025	3010	15	187	142	384	591268	2023-01-06	Neoarius berneyi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCF_027579695.1	3306	3278	28	4	44	93	443677	2023-01-09	Neoarius graeffei	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	PacBio HiFi	Vertebrate Genomes Project
GCA_025727735.1	3029	3019	10	197	127	375	591285	2022-10-17	Neoarius leptaspis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_028583085.1	2935	2919	16	241	177	439	443678	2023-02-10	Neoarius midgleyi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_029783605.1	2849	2842	7	310	194	502	2943266	2023-04-17	Neoarius paucus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_029814605.1	2925	2908	17	260	167	494	2943267	2023-04-18	Neoarius pectoralis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_027576535.1	3020	3007	13	207	126	369	591289	2023-01-06	Neoarius utarus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_024349245.1	3248	3144	104	18	87	223	2065827	2022-07-20	Neodontobutis hainanensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	Oxford Nanopore	Institute of Hydrobiology, Chinese Academy of Sciences
GCA_007210695.1	3311	3263	48	16	27	840	47308	2019-07-22	Neogobius melanostomus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	missing	University of Basel
GCA_015113255.1	2423	2414	9	730	186	137	449318	2020-10-29	Neolamprologus bifasciatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015109695.1	2361	2357	4	789	188	123	329917	2020-10-29	Neolamprologus boulengeri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015103015.1	2274	2265	9	834	228	163	34800	2020-10-29	Neolamprologus brevis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCF_000239395.1	3192	3177	15	108	54	263	32507	2011-12-22	Neolamprologus brichardi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	Broad Institute
GCA_015107095.1	2367	2358	9	769	197	148	329916	2020-10-29	Neolamprologus buescheri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015103035.1	2473	2462	11	696	172	159	34801	2020-10-29	Neolamprologus calliurus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015113075.1	2146	2138	8	939	249	116	2591254	2020-10-29	Neolamprologus cancellatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015105295.1	2487	2480	7	696	162	106	34802	2020-10-29	Neolamprologus caudopunctatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015109035.1	2427	2417	10	718	188	130	2591255	2020-10-29	Neolamprologus chitamwebwai	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015104465.1	2418	2410	8	737	187	219	34803	2020-10-29	Neolamprologus christyi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015104075.1	2479	2471	8	679	183	180	2591256	2020-10-29	Neolamprologus crassus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015103235.1	2504	2496	8	657	172	163	34804	2020-10-29	Neolamprologus cylindricus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015052545.1	2498	2489	9	684	159	135	452213	2020-10-28	Neolamprologus devosi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015110515.1	2519	2510	9	657	165	161	449319	2020-10-29	Neolamprologus falcicula	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015102195.1	2443	2439	4	734	169	132	272721	2020-10-29	Neolamprologus fasciatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015108955.1	2561	2555	6	635	150	130	34805	2020-10-29	Neolamprologus furcifer	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015108275.1	2541	2529	12	643	160	129	184147	2020-10-29	Neolamprologus gracilis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015102335.1	2505	2495	10	672	166	139	329912	2020-10-29	Neolamprologus hecqui	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015108395.1	2570	2561	9	616	156	123	184148	2020-10-29	Neolamprologus helianthus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015110375.1	2535	2522	13	647	157	127	3358073	2020-10-29	Neolamprologus kungweensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015108215.1	2511	2501	10	673	160	166	40189	2020-10-29	Neolamprologus leleupi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015111655.1	2452	2444	8	709	176	169	420108	2020-10-29	Neolamprologus leloupi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015108155.1	2537	2525	12	636	168	157	449320	2020-10-29	Neolamprologus longicaudatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015109375.1	2539	2529	10	641	162	161	34806	2020-10-29	Neolamprologus longior	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015108335.1	2483	2475	8	672	183	215	184149	2020-10-29	Neolamprologus marunguensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015107355.1	2500	2496	4	667	174	132	56727	2020-10-29	Neolamprologus meeli	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015102555.1	2492	2481	11	679	168	162	272725	2020-10-29	Neolamprologus modestus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015106975.1	2498	2486	12	682	166	187	272723	2020-10-29	Neolamprologus mondabu	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_963576455.2	3345	3328	17	2	7	165	420107	2024-07-23	Neolamprologus multifasciatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	PacBio CLR	WELLCOME SANGER INSTITUTE
GCA_015102955.1	2404	2395	9	746	190	244	449322	2020-10-29	Neolamprologus mustax	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015111955.1	2342	2337	5	790	205	123	309899	2020-10-29	Neolamprologus niger	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015102355.1	2478	2470	8	698	168	200	309900	2020-10-29	Neolamprologus nigriventris	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015102675.1	2396	2388	8	734	205	176	559352	2020-10-29	Neolamprologus obscurus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015108255.1	2537	2527	10	648	157	179	184150	2020-10-29	Neolamprologus olivaceous	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015108755.1	2507	2499	8	661	174	195	449323	2020-10-29	Neolamprologus pectoralis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015112555.1	2445	2437	8	698	196	199	272718	2020-10-29	Neolamprologus petricola	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015106535.1	2335	2325	10	798	201	254	449324	2020-10-29	Neolamprologus prochilus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015104715.1	2434	2422	12	710	194	136	184151	2020-10-29	Neolamprologus pulcher	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015104745.1	2444	2438	6	715	178	173	184152	2020-10-29	Neolamprologus savoryi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015102515.1	2343	2331	12	778	214	265	559353	2020-10-29	Neolamprologus sexfasciatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015109655.1	2534	2529	5	657	151	128	2591280	2020-10-29	Neolamprologus sp. brevis magara' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015111175.1	2443	2436	7	719	175	158	2591281	2020-10-29	Neolamprologus sp. caudopunctatus kipili' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015110875.1	2459	2452	7	704	182	184	2591282	2020-10-29	Neolamprologus sp. cygnus' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015110915.1	2451	2444	7	699	188	183	2591283	2020-10-29	Neolamprologus sp. eseki' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015111635.1	2333	2325	8	792	213	152	2591284	2020-10-29	Neolamprologus sp. falcicula mahale' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015111255.1	2401	2392	9	764	174	211	2591285	2020-10-29	Neolamprologus sp. furcifer ulwile' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015111615.1	2418	2410	8	738	190	147	2591286	2020-10-29	Neolamprologus sp. gracilis tanzania' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015102855.1	2402	2395	7	723	213	237	2591287	2020-10-29	Neolamprologus sp. kombe' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015107155.1	2483	2474	9	693	169	136	2591288	2020-10-29	Neolamprologus sp. ventralis stripe' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015105335.1	2499	2488	11	666	177	147	32508	2020-10-29	Neolamprologus tetracanthus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015112655.1	2389	2380	9	760	186	237	1492750	2020-10-29	Neolamprologus timidus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015110075.1	2560	2548	12	615	166	149	34808	2020-10-29	Neolamprologus toae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015109125.1	2449	2442	7	705	186	206	40190	2020-10-29	Neolamprologus tretocephalus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015108695.1	2499	2489	10	688	157	107	329914	2020-10-29	Neolamprologus variostigma	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015109735.1	2526	2519	7	666	153	117	449327	2020-10-29	Neolamprologus ventralis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015109215.1	2491	2483	8	685	169	146	863668	2020-10-29	Neolamprologus walteri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_900302535.1	2553	2543	10	575	212	160	47706	2018-03-21	Neoniphon sammara	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Holocentriformes	missing	CEES
GCA_044705665.1	3311	3296	15	8	35	116	1028178	2024-11-08	Neosalanx brevirostris	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osmeriformes	Illumina	Institute of Oceanology, Chinese Academy of Sciences
GCA_030340665.1	3213	3171	42	38	103	203	240825	2023-06-28	Neosalanx taihuensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osmeriformes	PacBio HiFi	Freshwater Fisheries Research Center, Chinese Academy of Fishery Sciences
GCA_028564935.1	2879	2867	12	336	134	201	301284	2023-02-09	Neosilurus hyrtlii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_030014195.1	3231	3216	15	74	49	148	2943270	2023-05-15	Neosilurus mollespiculum	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_902685375.1	3325	3285	40	7	22	203	300306	2019-11-26	Neostethus bicornis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	PacBio CLR	SC
GCA_044231645.1	3307	3291	16	9	38	249	390378	2024-11-04	Neosynchiropus ocellatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	PacBio HiFi	University of Copenhagen
GCF_033978795.1	3322	3154	168	12	20	231	159077	2023-12-01	Nerophis ophidion	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	PacBio HiFi	University of Idaho at Moscow
GCA_027576575.1	3042	3029	13	194	117	342	591271	2023-01-06	Netuma bilineata	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_014281875.1	3340	3233	107	5	9	379	240163	2020-08-25	Nibea albiflora	Actinopterygii	Actinopteri	Teleostei	Neopterygii			missing	Marine Fishery Institute of Zhejiang Province
GCA_023373845.1	3351	3311	40	3	0	147	396775	2022-05-16	Nibea coibor	Actinopterygii	Actinopteri	Teleostei	Neopterygii			PacBio HiFi	JiMei University
GCA_040721615.1	3174	3166	8	135	45	275	1642194	2024-07-15	Nibea squamosa	Actinopterygii	Actinopteri	Teleostei	Neopterygii			Illumina	Iridian Genomes
GCA_025447875.1	3068	3056	12	166	120	338	286640	2022-09-27	Notarius cookei	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_025212355.1	3057	3045	12	179	117	302	287704	2022-09-14	Notarius kessleri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_025400055.1	3052	3045	7	180	121	327	591273	2022-09-25	Notarius lentiginosus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_026167865.1	3057	3041	16	179	118	285	287711	2022-11-14	Notarius quadriscutis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCF_027789165.1	3224	3206	18	26	104	186	105023	2023-01-12	Nothobranchius furzeri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	PacBio HiFi	University of Idaho at Moscow
GCA_006942095.1	3282	3255	27	50	22	228	321403	2019-07-12	Nothobranchius kuhntae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Illumina	Max Planck Institute for Biology of Ageing
GCA_030068235.1	3073	3061	12	189	89	174	2485738	2023-05-24	Notoglanidium macrostoma	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_030068355.1	3046	3032	14	210	97	155	2969110	2023-05-24	Notoglanidium maculatum	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCF_009762535.1	3228	3216	12	32	94	199	1203425	2019-12-18	Notolabrus celidotus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Labriformes	PacBio CLR	Vertebrate Genomes Project
GCA_963971535.1	3225	3130	95	58	71	193	948063	2024-03-07	Notolepis coatsorum	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Aulopiformes	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCF_000735185.1	2325	2316	9	725	289	223	8208	2014-07-29	Notothenia coriiceps	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	Illumina	Antarctic Fish Genome Project
GCA_949606895.1	3202	3190	12	75	77	200	101497	2023-04-08	Notothenia rossii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_041723725.1	1524	1517	7	1238	574	339	478987	2024-09-02	Notropis percobromus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Illumina	Iridian Genomes
GCA_022414735.1	3019	3001	18	247	83	120	90669	2022-02-28	Noturus placidus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	University of Missouri
GCA_016801125.1	2672	2654	18	525	142	106	75937	2021-02-02	Novumbra hubbsi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Esociformes	Illumina	INRA
GCA_027574745.1	2989	2973	16	209	154	407	1198624	2023-01-06	Occidentarius platypogon	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_041950425.1	3345	3330	15	1	8	105	143615	2024-09-18	Ochetobius elongatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi	Sun Yat-sen University
GCA_034769755.1	3316	3279	37	15	23	141	714202	2023-12-29	Odontamblyopus lacepedii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	Oxford Nanopore	Zhejiang Ocean University
GCA_030686955.1	3331	3295	36	8	15	141	714203	2023-08-08	Odontamblyopus rebecca	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	Oxford Nanopore	Northwestern Polytechnical University
GCA_027942865.1	3350	3342	8	3	1	116	219752	2023-01-24	Odontesthes bonariensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	PacBio HiFi	Vertebrate Genomes Project
GCA_028565825.1	2462	2450	12	684	200	200	462334	2023-02-09	Olivaichthys viedmensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_043774065.1	3337	1840	1497	13	4	126	72053	2024-10-24	Oncorhynchus clarkii henshawi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	PacBio HiFi	University of California, Santa Cruz
GCF_021184085.1	3337	2008	1329	8	9	320	8017	2021-12-15	Oncorhynchus gorbuscha	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	Oxford Nanopore	Fisheries and Oceans Canada
GCF_023373465.1	3334	2062	1272	14	6	218	8018	2022-05-16	Oncorhynchus keta	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	Oxford Nanopore	Fisheries and Oceans Canada
GCF_002021735.2	3345	1891	1454	5	4	169	8019	2019-11-04	Oncorhynchus kisutch	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	PacBio RSII	University of Victoria
GCF_036934945.1	3342	2004	1338	7	5	249	90313	2024-03-01	Oncorhynchus masou masou	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	Oxford Nanopore	University of Victoria
GCF_013265735.2	3350	1827	1523	1	3	127	8022	2020-09-23	Oncorhynchus mykiss	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	missing	USDA/ARS
GCF_034236695.1	3324	2080	1244	26	4	275	8023	2024-01-08	Oncorhynchus nerka	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	Oxford Nanopore	Fisheries and Oceans Canada
GCF_018296145.1	3334	2049	1285	11	9	208	74940	2021-05-07	Oncorhynchus tshawytscha	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	Oxford Nanopore	Fisheries and Oceans Canada
GCF_012432095.1	3325	3301	24	5	24	178	369639	2020-04-17	Onychostoma macrolepis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Oxford Nanopore	SOUTHWEST UNIVERSITY
GCA_024372805.1	3317	3282	35	14	23	204	1652675	2022-07-22	Oostethus manadensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	Illumina	South China Sea Institute of Oceanology, Chinese Academy of Sciences
GCA_016806645.1	3281	3271	10	38	34	140	225387	2021-02-03	Ophiodon elongatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	Oxford Nanopore	UC Santa Cruz
GCA_043658435.1	2772	2760	12	434	142	307	1174471	2024-10-23	Ophthalmolebias ilheusensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Illumina	Iridian Genomes
