taxon_id	taxon_rank	scientific_name	assembly_id	order	assembly_span	contig_n50	scaffold_n50	contig_count	scaffold_count	chromosome_count	gc_percent	linked_accession	assembly_status	biosample_representative	bioproject	assembly_level	last_updated
9606	species	Homo sapiens	GCA_015149155.1	Primates	2835312766	170049	31946621	50038	14701		41	GCA_015149395.1		primary	PRJNA611235;PRJNA671098;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149175.1	Primates	2879836990	170761	37288908	50322	14666		41	GCA_015149415.1		primary	PRJNA611238;PRJNA671101;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149195.1	Primates	2889172140	171901	38213724	54685	19072		41	GCA_015149455.1		primary	PRJNA611239;PRJNA671102;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149215.1	Primates	2892715596	166679	30096108	55232	19078		41	GCA_015149515.1		primary	PRJNA611240;PRJNA671103;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149255.1	Primates	2866843920	165426	27956821	51864	14940		41	GCA_015150455.1		primary	PRJNA611407;PRJNA671093;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149295.1	Primates	2874912387	172234	37947238	51061	14773		41	GCA_015156295.1		primary	PRJNA611408;PRJNA671094;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149545.1	Primates	2859183358	182523	31840375	49729	15698		41	GCA_015149575.1		primary	PRJNA626767;PRJNA671903;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149685.1	Primates	2863476271	177148	44963663	51239	15856		41	GCA_015150505.1		primary	PRJNA611191;PRJNA671054;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149705.1	Primates	2836156923	178609	28644368	48706	14883		41	GCA_015150535.1		primary	PRJNA611192;PRJNA671055;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149725.1	Primates	2860006741	179414	33062742	49705	14972		41	GCA_015150475.1		primary	PRJNA611193;PRJNA671056;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149745.1	Primates	2838464676	183759	33112959	48555	14648		41	GCA_015150555.1		primary	PRJNA611194;PRJNA671057;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149765.1	Primates	2856475124	175521	37917574	49439	14771		41	GCA_015150575.1		primary	PRJNA611195;PRJNA671058;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149785.1	Primates	2849279888	181563	31256393	50264	15652		41	GCA_015150595.1		primary	PRJNA611197;PRJNA671060;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149805.1	Primates	2834793652	182708	33320648	49836	15243		41	GCA_015150615.1		primary	PRJNA611196;PRJNA671059;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149825.1	Primates	2841165966	181543	39500940	49926	15117		41	GCA_015150635.1		primary	PRJNA611198;PRJNA671061;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149845.1	Primates	2844519089	179869	32605874	50409	15507		41	GCA_015150655.1		primary	PRJNA611199;PRJNA671062;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149875.1	Primates	2827630833	173586	31260391	49108	14076		41	GCA_015150675.1		primary	PRJNA611200;PRJNA671063;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149895.1	Primates	2843753953	173818	39504936	49782	14545		41	GCA_015150715.1		primary	PRJNA611202;PRJNA671065;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149915.1	Primates	2854292346	175856	33014366	50590	15102		41	GCA_015150695.1		primary	PRJNA611201;PRJNA671064;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149935.1	Primates	2857611412	168325	29635910	50848	15240		41	GCA_015150735.1		primary	PRJNA611203;PRJNA671066;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149955.1	Primates	2843576183	174888	39541615	50177	14815		41	GCA_015150755.1		primary	PRJNA611204;PRJNA671067;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149975.1	Primates	2844497092	174459	39748483	49673	14509		41	GCA_015150775.1		primary	PRJNA611205;PRJNA671068;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149995.1	Primates	2858644145	156116	31286975	52859	14853		41	GCA_015150795.1		primary	PRJNA611206;PRJNA671069;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150015.1	Primates	2847403956	178782	39514261	50046	14975		41	GCA_015150815.1		primary	PRJNA611207;PRJNA671070;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150035.1	Primates	2852328433	177924	32662337	49047	14473		41	GCA_015150835.1		primary	PRJNA611208;PRJNA671071;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150055.1	Primates	2864154906	153419	33469301	54233	15347		41	GCA_015150875.1		primary	PRJNA611210;PRJNA671073;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150075.1	Primates	2861335854	175206	44629954	50025	14807		41	GCA_015150915.1		primary	PRJNA611212;PRJNA671075;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150095.1	Primates	2838463528	161871	34553773	50504	14168		41	GCA_015150855.1		primary	PRJNA611209;PRJNA671072;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150115.1	Primates	2844489677	171127	38636919	49779	14450		41	GCA_015150895.1		primary	PRJNA611211;PRJNA671074;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150135.1	Primates	2841657731	165950	36345747	50854	14474		41	GCA_015150935.1		primary	PRJNA611213;PRJNA671076;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150155.1	Primates	2840786889	161009	33102841	51314	14682		41	GCA_015150975.1		primary	PRJNA611215;PRJNA671078;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150175.1	Primates	2855763589	166712	31980616	51770	15365		41	GCA_015150955.1		primary	PRJNA611214;PRJNA671077;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150195.1	Primates	2844133922	167148	22735485	50841	15119		41	GCA_015151015.1		primary	PRJNA611216;PRJNA671079;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150215.1	Primates	2843155722	171501	46521277	50796	15127		41	GCA_015151035.1		primary	PRJNA611217;PRJNA671080;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150235.1	Primates	2859177973	172959	36365283	50368	15043		41	GCA_015150995.1		primary	PRJNA611218;PRJNA671081;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150255.1	Primates	2855177688	160685	36370310	51767	14651		41	GCA_015151115.1		primary	PRJNA611220;PRJNA671083;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150275.1	Primates	2832762978	167406	26376266	49963	14666		41	GCA_015151055.1		primary	PRJNA611219;PRJNA671082;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150295.1	Primates	2849457158	169848	31972726	50596	14660		41	GCA_015151075.1		primary	PRJNA611222;PRJNA671085;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150315.1	Primates	2846210341	166783	38612108	50141	14135		41	GCA_015151095.1		primary	PRJNA611221;PRJNA671084;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150335.1	Primates	2857901660	171421	37197437	50409	14403		41	GCA_015151135.1		primary	PRJNA611223;PRJNA671086;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150355.1	Primates	2846449945	172597	28034903	49745	14455		41	GCA_015151175.1		primary	PRJNA611225;PRJNA671088;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150375.1	Primates	2877222052	171231	33057997	51167	15110		41	GCA_015151195.1		primary	PRJNA611226;PRJNA671089;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150385.1	Primates	2885381795	168847	38834473	51164	14437		41	GCA_015151235.1		primary	PRJNA611227;PRJNA671090;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150415.1	Primates	2900860883	174544	33012905	51542	15312		41	GCA_015151215.1		primary	PRJNA611228;PRJNA671091;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150435.1	Primates	2872812259	166838	39721343	52455	15041		41	GCA_015151255.1		primary	PRJNA611229;PRJNA671092;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015150495.1	Primates	2843381062	173492	44948319	49255	14362		41	GCA_015152175.1		primary	PRJNA611367;PRJNA671053;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015151895.1	Primates	2846567333	182753	22826008	47711	14667		41	GCA_015151915.1		primary	PRJNA626763;PRJNA671901;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015151935.1	Primates	2842881090	180680	28925991	48474	14792		41	GCA_015151975.1		primary	PRJNA626765;PRJNA671902;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015151955.1	Primates	2843549848	169816	46142835	50347	14738		41	GCA_015152195.1		primary	PRJNA611180;PRJNA671043;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015151995.1	Primates	2861021012	168006	39677421	50584	14573		41	GCA_015152255.1		primary	PRJNA611181;PRJNA671044;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015152015.1	Primates	2847700968	172446	40820422	49900	14691		41	GCA_015152215.1		primary	PRJNA611182;PRJNA671045;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015152035.1	Primates	2844678996	177042	38115896	49341	14226		41	GCA_015152275.1		primary	PRJNA611184;PRJNA671047;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015152055.1	Primates	2855391548	169015	28830299	50708	15065		41	GCA_015152235.1		primary	PRJNA611183;PRJNA671046;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015152075.1	Primates	2862855829	174480	39765596	50535	15337		41	GCA_015152295.1		primary	PRJNA611185;PRJNA671048;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015152095.1	Primates	2842240171	178326	38237976	48616	14647		41	GCA_015152365.1		primary	PRJNA611186;PRJNA671049;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015152115.1	Primates	2851914214	177278	31897346	49383	15044		41	GCA_015152395.1		primary	PRJNA611187;PRJNA671050;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015152135.1	Primates	2848211150	175612	33206526	49303	14506		41	GCA_015152335.1		primary	PRJNA611189;PRJNA671052;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015152155.1	Primates	2844378797	179842	45981274	49289	14785		41	GCA_015152315.1		primary	PRJNA611188;PRJNA671051;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015155735.1	Primates	2855343512	194567	31004166	48598	15420		41	GCA_015156195.1		primary	PRJNA626760;PRJNA671899;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015155765.1	Primates	2841937872	174070	30476419	49492	14564		41	GCA_015155795.1		primary	PRJNA626762;PRJNA671900;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015156095.1	Primates	2840664759	193870	25769506	47647	14993		41	GCA_015156155.1		primary	PRJNA626757;PRJNA671898;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015156235.1	Primates	2841573348	187522	38486718	48207	15002		41	GCA_015156715.1		primary	PRJNA626754;PRJNA671896;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015156255.1	Primates	2855975941	195689	22168344	47486	15408		41	GCA_015156275.1		primary	PRJNA626755;PRJNA671897;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015156315.1	Primates	2839549857	151078	39562824	54785	15415		41	GCA_015157105.1		primary	PRJNA626750;PRJNA671894;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015156355.1	Primates	2874834037	154824	20686539	55877	17033		41	GCA_015164135.1		primary	PRJNA626752;PRJNA671895;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015157055.1	Primates	2870320269	169071	21640495	52984	16106		41	GCA_015157095.1		primary	PRJNA626747;PRJNA671893;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015157215.1	Primates	2867679235	164018	18982678	52031	15561		41	GCA_015158305.1		primary	PRJNA626744;PRJNA671891;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015157255.1	Primates	2854910986	167429	25016982	52104	16055		41	GCA_015157295.1		primary	PRJNA626745;PRJNA671892;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015158335.1	Primates	2841521782	174978	19750943	48970	14773		41	GCA_015158355.1		primary	PRJNA626741;PRJNA671890;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015158375.1	Primates	2863995018	182456	31985384	49587	15457		41	GCA_015158515.1		primary	PRJNA626736;PRJNA671887;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015158395.1	Primates	2846129594	153631	44185186	55138	15499		41	GCA_015158435.1		primary	PRJNA626737;PRJNA671888;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015158415.1	Primates	2857190378	148671	30123679	55750	15333		41	GCA_015158455.1		primary	PRJNA626739;PRJNA671889;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015158525.1	Primates	2850479786	183360	31458470	48374	14759		41	GCA_015158555.1		primary	PRJNA626734;PRJNA671886;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015159215.1	Primates	2842046669	162999	42528777	53363	15326		41	GCA_015159255.1		primary	PRJNA626730;PRJNA671884;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015159235.1	Primates	2856559867	161606	34854040	53065	15229		41	GCA_015159275.1		primary	PRJNA626732;PRJNA671885;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015159295.1	Primates	2872809166	157471	44992803	54807	15785		41	GCA_015159315.1		primary	PRJNA626728;PRJNA671883;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015159335.1	Primates	2861852689	163787	45824098	55183	16736		41	GCA_015159365.1		primary	PRJNA626726;PRJNA671882;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015159385.1	Primates	2847040531	184860	28747561	48182	14790		41	GCA_015159405.1		primary	PRJNA626724;PRJNA671881;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015159515.1	Primates	2839475504	185382	44872669	47438	14021		41	GCA_015159535.1		primary	PRJNA626722;PRJNA671864;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015476415.1	Primates	2961464271	8228494	8228494	3924	3924		41			primary	PRJNA626369	Contig	2020-11-15
9606	species	Homo sapiens	GCA_015476435.1	Primates	2953486705	5215207	141840420	7984	5272	24	41			primary	PRJNA626369	Chromosome	2020-11-16
9606	species	Homo sapiens	GCA_018505835.3	Primates	2944546197	108176534	134959787	149	132	15	41	GCA_018505845.2		primary	PRJNA727419;PRJNA730822;PRJNA730823;PRJNA731891	Chromosome	2025-01-31
9606	species	Homo sapiens	GCA_020497085.1	Primates	2901817378	20046962	150051441	3997	2229	24	41			primary	PRJNA735947	Chromosome	2021-10-14
9606	species	Homo sapiens	GCA_020497115.1	Primates	3016802955	24698710	141933136	5816	3880	24	41			primary	PRJNA734849	Chromosome	2021-10-14
9606	species	Homo sapiens	GCA_021234545.1	Primates	2905179940	12577710	69970292	2859	1644		41			primary	PRJNA489865	Scaffold	2021-12-20
9606	species	Homo sapiens	GCA_022833125.2	Primates	3147488104	608771	31321926	401931	378343	24	41	GCA_000002115.2,GCA_000365445.1		primary	PRJNA12553;PRJNA1431	Chromosome	2005-09-08
9606	species	Homo sapiens	GCA_037177555.1	Primates	3032169569	133706131	153473417	188	164	23	41	GCA_037177635.1		primary	PRJDB19680;PRJNA1042629;PRJNA1061210	Chromosome	2024-03-18
9606	species	Homo sapiens	GCA_037575895.1	Primates	2982104557	81061439	81061439	477	477	23	41	GCA_001297185.2,GCA_003709635.1		primary	PRJNA975207	Chromosome	2024-03-27
9606	species	Homo sapiens	GCA_040182725.1	Primates	2861557319	28275502	28275502	1615	1615		41			primary	PRJNA823483	Contig	2024-06-14
9606	species	Homo sapiens	GCA_040182735.1	Primates	2858730243	27008560	27008560	1762	1762		41			primary	PRJNA823483	Contig	2024-06-14
9606	species	Homo sapiens	GCA_040182805.1	Primates	2873317443	27007267	27007267	1623	1623		41			primary	PRJNA823483	Contig	2024-06-14
9606	species	Homo sapiens	GCA_040448775.1	Primates	3014814197	52349486	52349486	351	351		41	GCA_040448795.1		primary	PRJNA1092129	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040448785.1	Primates	2973720516	70374676	70374676	315	315		41	GCA_040448835.1		primary	PRJNA1092131	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040448855.1	Primates	3027525225	71261503	71261503	308	308		41	GCA_040449075.1		primary	PRJNA1092134	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449015.1	Primates	2998651031	71921462	71921462	251	251		41	GCA_040449155.1		primary	PRJNA1092138	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449035.1	Primates	3026285876	58957722	58957722	216	216		41	GCA_040449095.1		primary	PRJNA1092135	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449195.1	Primates	3050682447	87666278	87666278	388	388		40.5	GCA_040449275.1		primary	PRJNA1092140	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449215.1	Primates	3015748599	80472798	80472798	289	289		40.5	GCA_040449235.1		primary	PRJNA1092142	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449255.1	Primates	3103769234	17544286	17544286	667	667		41	GCA_040449295.1		primary	PRJNA1092144	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449315.1	Primates	2969940709	108928472	108928472	408	408		41	GCA_040449335.1		primary	PRJNA1092146	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449355.1	Primates	3018649224	19203365	19203365	852	852		41	GCA_040449375.1		primary	PRJNA1092148	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449395.1	Primates	3020304113	19914564	19914564	1555	1555		41	GCA_040449415.1		primary	PRJNA1092150	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449435.1	Primates	3030632952	59347716	59347716	274	274		41	GCA_040449455.1		primary	PRJNA1092152	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449475.1	Primates	3061260340	50383377	50383377	410	410		41	GCA_040449495.1		primary	PRJNA1092156	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449515.1	Primates	2995353376	58431827	58431827	369	369		41	GCA_040449555.1		primary	PRJNA1092157	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449535.1	Primates	3011124355	39912631	39912631	1295	1295		41	GCA_040449575.1		primary	PRJNA1092160	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449595.1	Primates	3040121584	90412403	90412403	273	273		41	GCA_040449655.1		primary	PRJNA1092162	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449615.1	Primates	3017812087	35073808	35073808	395	395		41	GCA_040449635.1		primary	PRJNA1092164	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449675.1	Primates	3015397825	54422464	54422464	675	675		41	GCA_040449695.1		primary	PRJNA1092166	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449715.1	Primates	2981983447	53903684	53903684	399	399		41	GCA_040449735.1		primary	PRJNA1092167	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449755.1	Primates	3014193395	67008336	67008336	254	254		41	GCA_040449775.1		primary	PRJNA1092169	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449795.1	Primates	3047884897	60442230	60442230	287	287		40.5	GCA_040449815.1		primary	PRJNA1092172	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449835.1	Primates	3038447325	24657878	24657878	475	475		41	GCA_040449855.1		primary	PRJNA1092173	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449875.1	Primates	2965295155	60644205	60644205	258	258		41	GCA_040449895.1		primary	PRJNA1092176	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449915.1	Primates	2903593241	61624919	61624919	247	247		41	GCA_040449935.1		primary	PRJNA1092177	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449955.1	Primates	3023982738	17347917	17347917	549	549		41	GCA_040449975.1		primary	PRJNA1092180	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040449995.1	Primates	3030299800	58523375	58523375	238	238		41	GCA_040450015.1		primary	PRJNA1092181	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040450035.1	Primates	3061083689	56602453	56602453	333	333		41	GCA_040450055.1		primary	PRJNA1092184	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040450075.1	Primates	3044459380	54401192	54401192	609	609		41	GCA_040450115.1		primary	PRJNA1092186	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040450095.1	Primates	3087214884	38466250	38466250	656	656		41	GCA_040450155.1		primary	PRJNA1092188	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040450135.1	Primates	3041137130	57170251	57170251	287	287		41	GCA_040450175.1		primary	PRJNA1092190	Contig	2024-07-01
9606	species	Homo sapiens	GCA_040450195.1	Primates	3035089564	48673490	48673490	603	603		41	GCA_040450215.1		primary	PRJNA1092194	Contig	2024-07-01
